date,year,month,city,route_id,transport_mode,avg_daily_riders,total_monthly_riders,avg_ticket_price,service_frequency_per_hour,avg_delay_minutes,capacity_utilisation
2025-12-01,2025,12,Bristol,BRI-008,Rail,22224,688944,3.45,12.8,9.2,1.06
2019-01-01,2019,1,Bristol,BRI-009,Tram,7215,223665,2.18,8.7,7,0.56
2019-02-01,2019,2,Bristol,BRI-009,Tram,7364,206192,2.28,7.6,5.8,0.56
2019-03-01,2019,3,bristol,BRI-009,Tram,9405,291555,2.06,10.6,5.2,0.47
2019-04-01,2019,4,Bristol,BRI-009,Tram,8022,240660,2.12,9.8,5.4,0.48
2019-05-01,2019,5,Bristol,BRI-009,Tram,11219,347789,215,11,7.2,0.59
2019-06-01,2019,6,Bristol,BRI-009,Tram,9515,285450,2.21,,6.9,0.51
2019-07-01,2019,7,Bristol,BRI-009,Tram,13162,408022,2.23,11,1.7,0.79
2019-08-01,2019,8,Bristol,BRI-009,Tram,10481,324911,2.26,9.2,5.8,0.64
2019-09-01,2019,9,Bristol,BRI-009,Tram,8520,255600,2.1,8.6,5.5,0.49
2019-10-01,2019,10,Bristol,BRI-009,Tram,8373,259563,2.13,9.7,7.6,0.53
2019-11-01,2019,11,Bristol,BRI-009,Tram,11923,357690,2.17,9.9,8.1,0.7
2019-12-01,2019,12,Bristol,BRI-009,Tram,9844,305164,2.13,11.4,6.4,0.48
2020-01-01,2020,1,Bristol,BRI-009,Tram,6009,186279,2.32,8.8,4.2,0.33
2020-02-01,2020,2,Bristol,BRI-009,tram,10132,293828,2.23,10.9,8.5,0.57
2020-03-01,2020,3,Bristol,BRI-009,Tram,9108,282348,2.29,8.6,9,0.56
2020-04-01,2020,4,Bristol,BRI-009,Tram,10670,320100,2.22,,,0.55
2020-05-01,2020,5,Bristol,BRI-009,Tram,10560,327360,2,9,9.3,0.63
2020-06-01,2020,6,Bristol,BRI-009,Tram,15370,461100,2.19,9.7,11.9,0.87
2020-07-01,2020,7,Bristol,BRI-009,Tram,9744,302064,2.22,8.5,,0.59
2020-08-01,2020,8,Bristol,BRI-009,Tram,9722,301382,2.43,8.2,3.2,0.7
2020-09-01,2020,9,Bristol,BRI-009,Tram,11418,342540,2.05,8.1,6.2,0.79
2020-10-01,2020,10,Bristol,BRI-009,Tram,11295,350145,2.28,9.8,7.9,0.6
2020-11-01,2020,11,Bristol,BRI-009,tram,7878,236340,2.21,9.9,,0.51
2020-12-01,2020,12,Bristol,BRI-009,Tram,7156,221836,2.13,7.8,7.3,0.53
2021-01-01,2021,1,Bristol,BRI-009,Tram,9289,287959,2.17,7.8,9.5,0.71
2021-02-01,2021,2,Bristol,BRI-009,Tram,8713,243964,2.12,9.5,9.6,0.51
2021-03-01,2021,3,Bristol,BRI-009,Tram,11159,345929,240,7.9,11.1,0.7
2021-04-01,2021,4,Bristol,BRI-009,Tram,11813,354390,2.16,10,9,0.6
2021-05-01,2021,5,Bristol,BRI-009,Tram,11579,358949,2.24,10.5,9.6,0.53
2021-06-01,2021,6,Bristol,BRI-009,Tram,9654,289620,2.12,7.2,9.3,0.72
2021-07-01,2021,7,Bristol,BRI-009,Tram,9796,303676,2.21,9.4,11.4,0.63
2021-08-01,2021,8,Bristol,BRI-009,Tram,10443,323733,2.18,9.4,6.2,0.6
2021-09-01,2021,9,Bristol,BRI-009,Tram,9428,282840,2.42,9.9,9.7,0.65
2021-10-01,2021,10,Bristol,BRI-009,Tram,10151,314681,2.16,11.1,7.2,0.44
2021-11-01,2021,11,Bristol,BRI-009,Tram,9146,274380,2.31,8.2,9.9,0.65
2021-12-01,2021,12,Bristol,BRI-009,Tram,9674,299894,2.28,8.2,9.5,0.71
2022-01-01,2022,1,Bristol,BRI-009,Tram,8783,272273,2.26,10.9,7.3,0.46
2022-02-01,2022,2,Bristol,BRI-009,tram,9871,276388,2.11,8,7.2,0.78
2022-03-01,2022,3,Bristol,BRI-009,Tram,9658,299398,2.13,7.7,8.3,0.74
2022-04-01,2022,4,Bristol,BRI-009,Tram,9718,291540,2.26,12.3,10.7,0.52
2022-05-01,2022,5,Bristol,BRI-009,Tram,9059,280829,2.35,9.7,7.8,0.57
2022-06-01,2022,6,Bristol,BRI-009,Tram,10625,318750,2.41,8.9,9.8,0.65
2022-07-01,2022,7,Bristol,BRI-009,Tram,10121,313751,2.28,10.1,10.2,0.53
2022-08-01,2022,8,Bristol,BRI-009,Tram,9234,286254,2.24,9,7.4,0.5
2022-09-01,2022,9,Bristol,BRI-009,Tram,8859,265770,2.18,8.8,6.7,0.57
2022-10-01,2022,10,Bristol,BRI-009,Tram,8491,263221,2.3,9.1,12.4,0.54
2022-11-01,2022,11,Bristol,BRI-009,tram,8962,268860,2.22,9.5,11.7,0.53
2022-12-01,2022,12,Bristol,BRI-009,tram,12765,395715,2.21,10.4,8,0.74
2023-01-01,2023,1,Bristol,BRI-009,Tram,13524,419244,2.39,12.3,12.5,0.7
2023-02-01,2023,2,Bristol,BRI-009,Tram,7894,221032,2.34,8.5,7.2,0.4
2023-03-01,2023,3,Bristol,BRI-009,tram,9782,303242,244,9.8,3.8,0.57
2023-04-01,2023,4,Bristol,BRI-009,Tram,12039,361170,2.4,11,11.2,0.61
2023-05-01,2023,5,Bristol,BRI-009,Tram,11612,359972,2.32,8.4,8.9,0.68
2023-06-01,2023,6,Bristol,BRI-009,Tram,11467,344010,2.26,11.2,10.6,0.53
2023-07-01,2023,7,Bristol,BRI-009,Tram,11513,356903,2.26,9.8,9.9,0.69
2023-08-01,2023,8,Bristol,BRI-009,Tram,9730,301630,2.35,10.4,10.6,0.44
2023-09-01,2023,9,Bristol,BRI-009,Tram,12504,375120,233,9.8,9.3,0.64
2023-10-01,2023,10,Bristol,BRI-009,tram,12853,398443,2.27,10.9,4.2,0.64
2023-11-01,2023,11,Bristol,BRI-009,Tram,11086,332580,2.38,8.4,5.1,0.82
2023-12-01,2023,12,Bristol,BRI-009,Tram,9011,279341,2.3,8.9,8.4,0.53
2024-01-01,2024,1,bristol,BRI-009,Tram,11504,356624,2.25,11.2,6.7,0.44
2024-02-01,2024,2,Bristol,BRI-009,Tram,9940,288260,2.21,10.1,5.7,0.59
2024-03-01,2024,3,Bristol,BRI-009,Tram,10215,316665,2.32,10.5,7.2,0.53
2024-04-01,2024,4,Bristol,BRI-009,Tram,8744,262320,2.35,11.2,5.4,0.3
2024-05-01,2024,5,Bristol,BRI-009,Tram,9696,300576,232,7.2,6.7,0.8
2024-06-01,2024,6,Bristol,BRI-009,Tram,11372,341160,2.28,9.6,8,0.69
2024-07-01,2024,7,Bristol,BRI-009,Tram,12995,402845,2.45,10.4,5.8,0.68
2024-08-01,2024,8,Bristol,BRI-009,Tram,11616,360096,2.35,8,7.2,0.84
2024-09-01,2024,9,Bristol,BRI-009,Tram,12194,365820,2.51,10.3,8.6,0.65
2024-10-01,2024,10,Bristol,BRI-009,Tram,10172,315332,2.39,7.9,6.5,0.64
2024-11-01,2024,11,Bristol,BRI-009,Tram,11857,355710,2.47,9.1,6.8,0.67
2024-12-01,2024,12,Bristol,BRI-009,Tram,9443,292733,2.48,9.8,6.7,0.69
2025-01-01,2025,1,Bristol,BRI-009,Tram,10801,334831,2.46,9.1,6.7,0.7
2025-02-01,2025,2,Bristol,BRI-009,Tram,9659,270452,2.34,7.6,7.7,0.68
2025-03-01,2025,3,Bristol,BRI-009,Tram,12430,385330,2.63,8.9,7.4,0.76
2025-04-01,2025,4,Bristol,BRI-009,Tram,9005,270150,2.31,11,7,0.41
2025-05-01,2025,5,Bristol,BRI-009,Tram,11962,370822,2.41,10.2,8.3,0.7
2025-06-01,2025,6,Bristol,BRI-009,Tram,12611,378330,2.51,11.5,8.4,0.64
2025-07-01,2025,7,Bristol,BRI-009,Tram,10225,316975,2.5,10.5,7,0.48
2025-08-01,2025,8,Bristol,BRI-009,Tram,14424,447144,2.34,11.5,11.8,0.61
2025-09-01,2025,9,Bristol,BRI-009,Tram,10563,316890,2.44,,8.7,0.8
2025-10-01,2025,10,Bristol,BRI-009,Tram,9892,306652,2.54,9.1,6.3,0.66
2025-11-01,2025,11,Bristol,BRI-009,Tram,10229,306870,2.58,7.2,5.3,0.75
2025-12-01,2025,12,Bristol,BRI-009,Tram,9286,287866,2.36,6.7,5,0.79
2019-01-01,2019,1,Bristol,BRI-010,BikeShare,4738,146878,1.31,6.3,2.3,0.42
2019-02-01,2019,2,Bristol,BRI-010,BikeShare,4081,114268,1.3,6,1.5,0.29
2019-03-01,2019,3,Bristol,BRI-010,BikeShare,5256,162936,1.17,2.8,5.7,1
2019-04-01,2019,4,Bristol,BRI-010,BikeShare,4149,124470,1.19,4,1.9,0.63
2019-05-01,2019,5,Bristol,BRI-010,BikeShare,5211,161541,1.3,5.8,2.9,0.51
2019-06-01,2019,6,Bristol,BRI-010,BikeShare,6256,187680,1.25,6.9,4.2,0.45
2019-07-01,2019,7,Bristol,BRI-010,BikeShare,5352,165912,1.18,6.4,0.2,0.45
2019-08-01,2019,8,Bristol,BRI-010,BikeShare,7096,219976,1.18,7.1,8,0.59
2019-09-01,2019,9,Bristol,BRI-010,BikeShare,3718,111540,1.23,6.3,7.1,0.37
2019-10-01,2019,10,Bristol,BRI-010,BikeShare,4237,131347,1.21,5.4,3.8,0.54
2019-11-01,2019,11,Bristol,BRI-010,BikeShare,5202,156060,1.4,5.8,5.5,0.51
2019-12-01,2019,12,Bristol,BRI-010,BikeShare,5482,169942,1.25,6,3.9,0.53
2020-01-01,2020,1,Bristol,BRI-010,BikeShare,4273,132463,1.36,4.4,2.5,0.47
2020-02-01,2020,2,Bristol,BRI-010,BikeShare,4939,143231,1.24,5.2,2.5,0.49
2020-03-01,2020,3,Bristol,BRI-010,BikeShare,4491,139221,1.31,5.6,3.6,0.45
2020-04-01,2020,4,Bristol,BRI-010,BikeShare,5316,159480,1.34,5.8,0,0.52
2020-05-01,2020,5,Bristol,BRI-010,BikeShare,5325,165075,1.24,6.1,1,0.48
2020-06-01,2020,6,Bristol,BRI-010,BikeShare,6716,201480,1.23,6.6,5.2,0.56
2020-07-01,2020,7,Bristol,BRI-010,BikeShare,5524,171244,1.23,5.6,4.4,0.45
2020-08-01,2020,8,Bristol,BRI-010,BikeShare,5237,162347,1.32,7.9,8.3,0.37
2020-09-01,2020,9,Bristol,BRI-010,BikeShare,6201,186030,1.2,4.8,3.6,0.71
2020-10-01,2020,10,Bristol,BRI-010,BikeShare,4198,130138,136,5.7,3.3,0.38
2020-11-01,2020,11,Bristol,BRI-010,BikeShare,3582,107460,1.24,,0,0.32
2020-12-01,2020,12,Bristol,BRI-010,BikeShare,4475,138725,1.21,5.6,5.9,0.44
2021-01-01,2021,1,Bristol,BRI-010,BikeShare,4236,131316,1.23,6.3,3.7,0.39
2021-02-01,2021,2,Bristol,BRI-010,BikeShare,4706,131768,1.3,5.9,5.4,0.4
2021-03-01,2021,3,Bristol,BRI-010,BikeShare,5823,180513,1.28,7.3,2.5,0.36
2021-04-01,2021,4,Bristol,BRI-010,BikeShare,5610,168300,1.33,6.6,5.2,0.43
2021-05-01,2021,5,Bristol,BRI-010,BikeShare,4811,149141,1.34,6,5.3,0.4
2021-06-01,2021,6,Bristol,BRI-010,BikeShare,5918,177540,1.27,5.2,5.3,0.64
2021-07-01,2021,7,Bristol,BRI-010,BikeShare,5881,182311,1.27,6.8,5.3,0.48
2021-08-01,2021,8,Bristol,BRI-010,BikeShare,6047,187457,1.3,6.5,4.4,0.51
2021-09-01,2021,9,Bristol,BRI-010,BikeShare,5627,168810,1.37,,1,0.34
2021-10-01,2021,10,Bristol,BRI-010,BikeShare,5545,171895,1.32,6.9,2.2,0.48
2021-11-01,2021,11,bristol,BRI-010,BikeShare,5044,151320,1.24,7.6,3.5,0.45
2021-12-01,2021,12,Bristol,BRI-010,BikeShare,5555,172205,1.32,6.6,2.8,0.46
2022-01-01,2022,1,Bristol,BRI-010,BikeShare,3767,116777,1.3,5.8,1.4,0.44
2022-02-01,2022,2,Bristol,BRI-010,BikeShare,5024,140672,1.22,6.3,3.4,0.44
2022-03-01,2022,3,Bristol,BRI-010,BikeShare,4158,128898,1.29,5.5,5.4,0.43
2022-04-01,2022,4,Bristol,BRI-010,BikeShare,5425,162750,1.28,6.8,1.8,0.51
2022-05-01,2022,5,Bristol,BRI-010,BikeShare,7578,234918,1.34,7,3.5,0.55
2022-06-01,2022,6,Bristol,BRI-010,BikeShare,5669,170070,1.39,5.6,4.7,0.56
2022-07-01,2022,7,Bristol,BRI-010,BikeShare,8555,265205,1.25,7.5,3.5,0.55
2022-08-01,2022,8,Bristol,BRI-010,BikeShare,6896,213776,125,7.1,6.2,0.61
2022-09-01,2022,9,Bristol,BRI-010,BikeShare,4992,149760,1.4,7.2,5.5,0.41
2022-10-01,2022,10,Bristol,BRI-010,BikeShare,5061,156891,126,4.9,5.3,0.57
2022-11-01,2022,11,Bristol,BRI-010,BikeShare,4971,149130,1.31,7.8,4.2,0.36
2022-12-01,2022,12,Bristol,BRI-010,BikeShare,5512,170872,1.36,5.1,5.7,0.48
2023-01-01,2023,1,Bristol,BRI-010,BikeShare,4802,148862,137,6.3,3.5,0.51
2023-02-01,2023,2,Bristol,BRI-010,BikeShare,5004,140112,1.38,5.4,3.5,0.49
2023-03-01,2023,3,Bristol,BRI-010,BikeShare,4701,145731,1.38,7.2,4.7,0.36
2023-04-01,2023,4,Bristol,BRI-010,BikeShare,4041,121230,1.22,5.3,0,0.5
2023-05-01,2023,5,Bristol,BRI-010,BikeShare,5722,177382,1.22,7.5,3.7,0.43
2023-06-01,2023,6,Bristol,BRI-010,BikeShare,6220,186600,1.39,5.1,3.1,0.68
2023-07-01,2023,7,Bristol,BRI-010,BikeShare,7281,225711,1.37,6.4,2.2,0.66
2023-08-01,2023,8,Bristol,BRI-010,BikeShare,5660,175460,1.36,6.9,7.6,0.61
2023-09-01,2023,9,Bristol,BRI-010,BikeShare,7356,220680,1.28,4.6,4.2,0.96
2023-10-01,2023,10,Bristol,BRI-010,BikeShare,5751,178281,1.31,5.4,3.4,0.7
2023-11-01,2023,11,Bristol,BRI-010,BikeShare,5886,176580,1.4,4.9,4.7,0.7
2023-12-01,2023,12,Bristol,BRI-010,BikeShare,4890,151590,1.24,6.6,4.9,0.35
2024-01-01,2024,1,Bristol,BRI-010,BikeShare,4836,149916,142,5,,0.57
2024-02-01,2024,2,Bristol,BRI-010,BikeShare,6606,191574,1.44,7.6,,0.56
2024-03-01,2024,3,Bristol,BRI-010,BikeShare,6514,201934,1.38,5.8,6.6,0.66
2024-04-01,2024,4,Bristol,BRI-010,BikeShare,6085,182550,1.4,6.9,2.9,0.55
2024-05-01,2024,5,bristol,BRI-010,BikeShare,6186,191766,1.38,6.8,3,0.91
2024-06-01,2024,6,Bristol,BRI-010,BikeShare,5386,161580,1.3,5.8,7.6,0.5
2024-07-01,2024,7,Bristol,BRI-010,BikeShare,6633,205623,1.43,7.3,5.8,0.46
2024-08-01,2024,8,Bristol,BRI-010,BikeShare,7177,222487,1.35,7.5,3.7,0.55
2024-09-01,2024,9,Bristol,BRI-010,BikeShare,5972,179160,1.38,7.2,2.3,0.53
2024-10-01,2024,10,Bristol,BRI-010,bikeshare,6677,206987,1.4,7.7,2.2,0.65
2024-11-01,2024,11,Bristol,BRI-010,BikeShare,5518,165540,1.43,5.8,4.3,0.38
2024-12-01,2024,12,Bristol,BRI-010,BikeShare,5472,169632,1.29,7.9,3.9,0.37
2025-01-01,2025,1,Bristol,BRI-010,BikeShare,5049,156519,1.39,7.6,3.3,0.33
2025-02-01,2025,2,Bristol,BRI-010,BikeShare,4946,138488,1.42,4.9,,0.65
2025-03-01,2025,3,Bristol,BRI-010,BikeShare,5772,178932,1.48,5.7,6.6,0.51
2025-04-01,2025,4,Bristol,BRI-010,BikeShare,6737,202110,1.48,5.9,9.5,0.96
2025-05-01,2025,5,Bristol,BRI-010,BikeShare,6531,202461,1.48,4.9,1.6,0.69
2025-06-01,2025,6,bristol,BRI-010,BikeShare,10062,301860,1.42,7,7.4,0.8
2025-07-01,2025,7,Bristol,BRI-010,BikeShare,6272,194432,1.33,5.5,1.1,0.57
2025-08-01,2025,8,bristol,BRI-010,BikeShare,7576,234856,1.46,7.6,6.4,0.55
2025-09-01,2025,9,Bristol,BRI-010,BikeShare,4518,135540,1.47,6.9,1.8,0.41
2025-10-01,2025,10,Bristol,BRI-010,BikeShare,4550,141050,1.47,4.8,3.1,0.57
2025-11-01,2025,11,Bristol,BRI-010,BikeShare,6888,206640,1.34,7.9,1.9,0.46
2025-12-01,2025,12,Bristol,BRI-010,BikeShare,5123,158813,1.49,5,6.4,0.5
2019-01-01,2019,1,Bristol,BRI-011,Bus,7365,228315,1.86,7.6,9.8,0.54
2019-02-01,2019,2,Bristol,BRI-011,Bus,8362,234136,1.92,6.6,13.5,0.68
2019-04-01,2019,4,Bristol,BRI-011,Bus,10177,305310,1.86,8.3,4.9,0.74
2019-05-01,2019,5,Bristol,BRI-011,Bus,11949,370419,1.92,7.1,11.4,0.97
2019-06-01,2019,6,Bristol,BRI-011,Bus,10107,303210,1.85,9.8,11.7,0.61
2019-08-01,2019,8,Bristol,BRI-011,Bus,12765,395715,1.96,9.3,9.4,0.74
2019-09-01,2019,9,Bristol,BRI-011,Bus,10882,326460,216,8.3,6.9,0.64
2019-10-01,2019,10,Bristol,BRI-011,Bus,8345,258695,1.82,6.4,7.5,0.85
2019-12-01,2019,12,Bristol,BRI-011,Bus,12553,389143,1.87,9,8.8,0.73
2020-03-01,2020,3,Bristol,BRI-011,Bus,10528,326368,193,8.3,9.6,0.71
2020-04-01,2020,4,Bristol,BRI-011,Bus,10610,318300,1.94,7.9,10.1,0.76
2020-05-01,2020,5,Bristol,BRI-011,Bus,9327,289137,2.07,8.4,10.8,0.64
2020-06-01,2020,6,Bristol,BRI-011,Bus,10427,312810,1.95,8.7,7.2,0.53
2020-07-01,2020,7,Bristol,BRI-011,Bus,12685,393235,1.91,10.2,6.1,0.72
2020-08-01,2020,8,Bristol,BRI-011,Bus,10848,336288,2.02,8.5,6,0.78
2020-10-01,2020,10,Bristol,BRI-011,Bus,12449,385919,1.87,7.7,7.9,0.89
2020-12-01,2020,12,Bristol,BRI-011,Bus,8293,257083,1.97,9.8,4.7,0.58
2021-01-01,2021,1,Bristol,BRI-011,Bus,9456,293136,194,7,13,0.8
2021-02-01,2021,2,Bristol,BRI-011,Bus,9968,279104,1.91,7.6,10.8,0.67
2021-03-01,2021,3,Bristol,BRI-011,Bus,9506,294686,2.09,9.7,12.1,0.56
2021-04-01,2021,4,Bristol,BRI-011,Bus,10145,304350,2.11,7.6,10.3,0.78
2021-05-01,2021,5,Bristol,BRI-011,Bus,11888,368528,1.94,6.6,10.8,1.06
2021-08-01,2021,8,Bristol,BRI-011,Bus,11530,357430,2,9.6,6.7,0.72
2021-09-01,2021,9,Bristol,BRI-011,Bus,11957,358710,2.05,9.5,8,0.78
2022-01-01,2022,1,Bristol,BRI-011,Bus,13166,408146,1.99,10.1,10.7,0.68
2022-02-01,2022,2,bristol,BRI-011,Bus,10759,301252,2.03,9.2,7,0.64
2022-03-01,2022,3,Bristol,BRI-011,Bus,13223,409913,1.95,9.5,7.8,1.17
2022-04-01,2022,4,Bristol,BRI-011,Bus,8894,266820,2.05,8.2,8.6,0.64
2022-05-01,2022,5,Bristol,BRI-011,Bus,10622,329282,2.2,9,7.2,0.64
2022-06-01,2022,6,Bristol,BRI-011,Bus,11654,349620,2.01,9.3,10.3,0.71
2022-09-01,2022,9,Bristol,BRI-011,Bus,14256,427680,2,11.7,7.4,0.64
2022-11-01,2022,11,Bristol,BRI-011,Bus,9921,297630,2.01,6.9,6.7,0.92
2022-12-01,2022,12,Bristol,BRI-011,Bus,11323,351013,2.13,9.3,11.9,0.76
2023-01-01,2023,1,Bristol,BRI-011,Bus,11851,367381,1.92,,13.2,0.76
2023-02-01,2023,2,Bristol,BRI-011,Bus,8404,235312,2.21,6.2,11.5,0.79
2023-03-01,2023,3,Bristol,BRI-011,Bus,13200,409200,2.15,9.1,9,0.67
2023-04-01,2023,4,bristol,BRI-011,Bus,11672,350160,2.08,8.6,9.8,0.75
2023-07-01,2023,7,Bristol,BRI-011,Bus,11290,349990,1.97,10.6,10.7,0.57
2023-08-01,2023,8,Bristol,BRI-011,Bus,13622,422282,2.16,9.2,8.8,0.77
2023-09-01,2023,9,Bristol,BRI-011,Bus,12004,360120,2.06,10.4,12.5,0.66
2023-10-01,2023,10,Bristol,BRI-011,Bus,9983,309473,1.95,8.1,8.5,0.69
2023-12-01,2023,12,Bristol,BRI-011,Bus,13702,424762,2.19,10.4,8.5,0.76
2024-02-01,2024,2,Bristol,BRI-011,Bus,7577,219733,209,6.8,6.7,0.63
2024-04-01,2024,4,Bristol,BRI-011,Bus,13351,400530,1.92,9.9,8.6,0.75
2024-05-01,2024,5,Bristol,BRI-011,Bus,14545,450895,2.09,8.7,10.3,0.88
2024-06-01,2024,6,Bristol,BRI-011,Bus,15348,460440,2.16,11.6,9.2,0.84
2024-07-01,2024,7,Bristol,BRI-011,Bus,14270,442370,2.17,9.2,7.6,0.85
2024-08-01,2024,8,Bristol,BRI-011,Bus,9996,309876,2.09,9.2,12,0.61
2024-09-01,2024,9,Bristol,BRI-011,Bus,12637,379110,2.03,7.7,11.2,0.85
2024-10-01,2024,10,Bristol,BRI-011,Bus,9700,300700,209,9.2,9.4,0.53
2024-11-01,2024,11,Bristol,BRI-011,Bus,11695,350850,2.2,11.1,9,0.58
2024-12-01,2024,12,Bristol,BRI-011,Bus,12660,392460,2.22,10.9,10.2,0.58
2025-01-01,2025,1,Bristol,BRI-011,Bus,10938,339078,2.22,8.2,8.7,0.78
2025-02-01,2025,2,Bristol,BRI-011,Bus,10699,299572,2.11,8.8,6.6,0.73
2025-03-01,2025,3,Bristol,BRI-011,Bus,11868,367908,2.17,8.7,15.1,0.67
2025-04-01,2025,4,Bristol,BRI-011,Bus,15792,473760,2.09,11,10.3,0.85
2025-05-01,2025,5,Bristol,BRI-011,Bus,16241,503471,2.03,10,10.3,0.9
2025-06-01,2025,6,Bristol,BRI-011,Bus,11924,357720,2.13,9.3,12.6,0.69
2025-07-01,2025,7,Bristol,BRI-011,Bus,16299,505269,236,9.6,6,0.93
2025-08-01,2025,8,Bristol,BRI-011,Bus,16599,514569,2.09,10.1,8.2,0.96
2025-09-01,2025,9,Bristol,BRI-011,Bus,12197,365910,2.17,8,11.9,0.81
2025-10-01,2025,10,Bristol,BRI-011,Bus,11785,365335,2.2,8.5,10.1,0.75
2025-11-01,2025,11,Bristol,BRI-011,Bus,11937,358110,1.96,8.8,14.5,0.72
2025-12-01,2025,12,Bristol,BRI-011,Bus,15154,469774,2.28,11.1,11.6,0.79
2019-01-01,2019,1,Bristol,BRI-012,BikeShare,3647,113057,1.24,6.2,7.9,0.35
2019-02-01,2019,2,Bristol,BRI-012,BikeShare,3965,111020,1.29,5.6,3.6,0.36
2019-03-01,2019,3,Bristol,BRI-012,BikeShare,5385,166935,1.27,7.7,1.9,0.36
2019-04-01,2019,4,Bristol,BRI-012,BikeShare,5775,173250,1.24,6,4,0.5
2019-05-01,2019,5,Bristol,BRI-012,BikeShare,5320,164920,1.22,7.1,4.1,0.49
2019-06-01,2019,6,Bristol,BRI-012,BikeShare,3916,117480,1.3,6.6,5.3,0.43
2019-07-01,2019,7,Bristol,BRI-012,BikeShare,5558,172298,1.24,6.6,5.9,0.49
2019-08-01,2019,8,Bristol,BRI-012,BikeShare,6119,189689,1.25,6.5,3.9,0.54
2019-09-01,2019,9,Bristol,BRI-012,BikeShare,4600,138000,1.3,6.5,4.8,0.39
2019-10-01,2019,10,bristol,BRI-012,BikeShare,5683,176173,1.33,8.3,2.8,0.44
2019-12-01,2019,12,Bristol,BRI-012,BikeShare,4705,145855,1.3,6.5,2.7,0.36
2020-01-01,2020,1,Bristol,BRI-012,BikeShare,5020,155620,1.24,7.9,3.9,0.79
2020-03-01,2020,3,Bristol,BRI-012,BikeShare,5387,166997,1.28,5.8,7.5,0.58
2020-04-01,2020,4,Bristol,BRI-012,BikeShare,6294,188820,1.23,5.9,4.2,0.57
2020-05-01,2020,5,Bristol,BRI-012,bikeshare,5079,157449,1.29,7.1,4.8,0.38
2020-07-01,2020,7,Bristol,BRI-012,BikeShare,5860,181660,1.28,7.3,,0.48
2020-08-01,2020,8,Bristol,BRI-012,BikeShare,6998,216938,1.26,7.6,5.5,0.46
2020-09-01,2020,9,Bristol,BRI-012,BikeShare,4806,144180,1.36,7.1,6,0.52
2020-10-01,2020,10,Bristol,BRI-012,bikeshare,7029,217899,1.36,7.3,5.5,0.57
2020-11-01,2020,11,Bristol,BRI-012,BikeShare,3912,117360,1.28,5.1,3,0.4
2020-12-01,2020,12,Bristol,BRI-012,BikeShare,5314,164734,1.29,7,7,0.38
2021-01-01,2021,1,Bristol,BRI-012,BikeShare,4418,136958,1.29,7.1,2.8,0.34
2021-02-01,2021,2,Bristol,BRI-012,BikeShare,5193,145404,1.25,6.9,0,0.36
2021-03-01,2021,3,Bristol,BRI-012,BikeShare,3897,120807,1.36,5.7,6,0.36
2021-04-01,2021,4,Bristol,BRI-012,BikeShare,6586,197580,1.38,8.3,7.7,0.83
2021-05-01,2021,5,Bristol,BRI-012,BikeShare,4740,146940,1.27,9.7,2.6,0.19
2021-06-01,2021,6,Bristol,BRI-012,BikeShare,6798,203940,1.26,7.8,4.7,0.43
2021-07-01,2021,7,Bristol,BRI-012,BikeShare,6230,193130,1.37,7.2,7.2,0.41
2021-08-01,2021,8,Bristol,BRI-012,BikeShare,6228,193068,1.37,5.8,4.3,0.97
2021-09-01,2021,9,Bristol,BRI-012,BikeShare,6413,192390,1.35,6.5,0.9,0.55
2021-10-01,2021,10,Bristol,BRI-012,BikeShare,4860,150660,1.28,7.2,5.7,0.41
2021-11-01,2021,11,Bristol,BRI-012,BikeShare,6160,184800,1.25,5.3,5.8,0.63
2021-12-01,2021,12,Bristol,BRI-012,BikeShare,5914,183334,1.37,7,7.7,0.38
2022-02-01,2022,2,Bristol,BRI-012,bikeshare,4625,129500,140,7.3,3.4,0.27
2022-04-01,2022,4,Bristol,BRI-012,BikeShare,6104,183120,1.25,7.5,3.9,0.45
2022-05-01,2022,5,bristol,BRI-012,BikeShare,6515,201965,1.31,8.3,7.2,0.42
2022-06-01,2022,6,Bristol,BRI-012,bikeshare,5643,169290,1.39,6.9,2.6,0.56
2022-07-01,2022,7,Bristol,BRI-012,BikeShare,5513,170903,1.34,8.4,2.7,0.37
2022-08-01,2022,8,Bristol,BRI-012,BikeShare,5107,158317,1.36,7.6,6.4,0.31
2022-09-01,2022,9,Bristol,BRI-012,BikeShare,4763,142890,1.29,6.4,4.4,0.34
2022-12-01,2022,12,Bristol,BRI-012,BikeShare,3657,113367,124,8,5.5,0.27
2023-01-01,2023,1,Bristol,BRI-012,BikeShare,5890,182590,1.42,5.6,5.7,0.69
2023-02-01,2023,2,Bristol,BRI-012,BikeShare,4998,139944,1.42,7.4,4.2,0.3
2023-03-01,2023,3,Bristol,BRI-012,BikeShare,5483,169973,1.3,5.5,5.8,0.49
2023-04-01,2023,4,Bristol,BRI-012,BikeShare,5953,178590,1.33,6,0,0.53
2023-05-01,2023,5,Bristol,BRI-012,BikeShare,8086,250666,1.35,5.9,7.3,0.76
2023-07-01,2023,7,bristol,BRI-012,BikeShare,4472,138632,1.42,5.2,3.4,0.51
2023-08-01,2023,8,Bristol,BRI-012,BikeShare,5717,177227,139,6.6,4.5,0.5
2023-09-01,2023,9,Bristol,BRI-012,BikeShare,6299,188970,1.33,8.4,8.6,0.62
2023-10-01,2023,10,Bristol,BRI-012,BikeShare,7664,237584,1.34,7.6,4.3,0.64
